name,category,hypothesis_winner,f_base_used,Fm_raw,Fm_corr,N_value,delta_value,predicted_noise,z_noise,p_shuffle,p_lognorm,p_gamma,spearman_rho,spearman_ci_low,spearman_ci_high,cliffs_delta
UH7,SC_HighPressure,Fm,4.2785915724700025,12.631578947368421,12.631578947368421,2.9522750029810148,0.04772499701898525,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
UNi2Al3,SC_HeavyFermion,Fm,2.3074399382884696,280.0,280.0,121.34660380702624,0.3466038070262414,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
UPd2Al3,SC_HeavyFermion,Fm,2.3074399382884696,150.0,150.0,65.00710918233548,0.0071091823354834105,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
UPt3,SC_HeavyFermion,Fm,2.3074399382884696,420.0,420.0,182.01990571053935,0.019905710539347865,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
URu2Si2,SC_HeavyFermion,Fm,2.3074399382884696,230.76923076923077,230.76923076923077,100.01093720359306,0.010937203593059053,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
V,SC_TypeII,Fm,2.4872065856887278,70.37037037037037,70.37037037037037,28.292933435959135,0.2929334359591351,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
V3Ga,SC_Binary,Fm,4.156899291773667,20.606060606060606,20.606060606060606,4.957074771293872,0.04292522870612814,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
V3Si,SC_Binary,Fm,4.156899291773667,20.46783625730994,16.920195118568586,4.070388510987735,0.07038851098773513,0.2096690442327168,-1.3076217868019842,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
V3Si,SC_Binary,Fm,4.156899291773667,20.46783625730994,16.920195118568586,4.070388510987735,0.07038851098773513,0.2096690442327168,-1.3076217868019842,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
VH8,SC_HighPressure,Fm,4.2785915724700025,6.814814814814815,6.814814814814815,1.592770588028029,0.40722941197197104,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
WC,SC_Binary,Fm,4.156899291773667,57.5,57.5,13.832425556661944,0.16757444333805616,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
WRe,SC_Binary,Fm,4.156899291773667,71.66666666666667,71.66666666666667,17.24041446192648,0.24041446192648053,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
Y3LuH24,SC_HighPressure,Fm,4.2785915724700025,4.063604240282685,4.063604240282685,0.9497527799637098,0.05024722003629023,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YB6,SC_Binary,Fm,4.156899291773667,136.9047619047619,136.9047619047619,32.934346563480815,0.06565343651918454,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YBa2Cu3O7 (YBCO),SC_Oxide,Fm,2.334226185351896,4.565217391304348,4.565217391304348,1.9557733607620027,0.0442266392379973,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YBa2Cu3O7 (YBCO),SC_Oxide,Fm,2.334226185351896,4.565217391304348,4.565217391304348,1.9557733607620027,0.0442266392379973,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YbC6,SC_Binary,Fm,4.156899291773667,49.23076923076923,49.23076923076923,11.843146964901196,0.15685303509880377,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YC2,SC_Binary,Fm,4.156899291773667,127.27272727272728,127.27272727272728,30.6172265285798,0.3827734714202009,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YCaH18,SC_HighPressure,Fm,4.2785915724700025,5.3125,5.3125,1.2416469088058173,0.2416469088058173,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YH10,SC_HighPressure,Fm,4.2785915724700025,3.7704918032786887,3.7704918032786887,0.8812460220646882,0.11875397793531184,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YH4,SC_HighPressure,Fm,4.2785915724700025,9.090909090909092,9.090909090909092,2.1247433733575485,0.12474337335754848,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YH6,SC_HighPressure,Fm,4.2785915724700025,4.6875,4.6875,1.095570801887486,0.0955708018874859,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YH9,SC_HighPressure,Fm,4.2785915724700025,4.526748971193416,4.526748971193416,1.0579997867335942,0.05799978673359418,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YHfH12,SC_HighPressure,Fm,4.2785915724700025,5.892857142857143,5.892857142857143,1.3772890080871252,0.3772890080871252,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YLu3H24,SC_HighPressure,Fm,4.2785915724700025,4.027777777777778,4.027777777777778,0.9413793556959138,0.0586206443040862,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YLuH12,SC_HighPressure,Fm,4.2785915724700025,4.109090909090909,4.109090909090909,0.960384004757612,0.039615995242388014,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
YThH12,SC_HighPressure,Fm,4.2785915724700025,5.771428571428571,5.771428571428571,1.3489085073144207,0.3489085073144207,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
Zn,SC_TypeI,Fm,4.829836290046916,384.70588235294116,384.70588235294116,79.65195075984744,0.34804924015256233,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
ZnH6,SC_HighPressure,Fm,4.2785915724700025,20.454545454545453,20.454545454545453,4.7806725900544835,0.21932740994551647,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
Zr,SC_TypeII,Fm,2.4872065856887278,477.04918032786884,477.04918032786884,191.80118896145896,0.198811038541038,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
ZrB12,SC_Binary,Fm,4.156899291773667,181.8181818181818,181.8181818181818,43.738895040828275,0.2611049591717247,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
ZrH10,SC_HighPressure,Fm,4.2785915724700025,4.909090909090909,4.909090909090909,1.147361421613076,0.14736142161307608,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
ZrN,SC_Binary,Fm,4.156899291773667,55.14018691588785,55.14018691588785,13.264739664251193,0.2647396642511932,,,0.0,0.0,0.035,0.30344733635217946,-0.033262500292313625,0.6015933505131507,-0.3484848484848485
